runNum, eventNum, m1_pt, m1_eta, m1_phi, m1_m, m2_pt, m2_eta, m2_phi, m2_m, 4_vector_m1, 4_vector_m2, invariant_mass
160796,42,275.746,1.10624,2.72353,0.1,288.166,0.518437,-0.433538,0.1,[1.5423819928053703e-06 -251.99798225751852 111.95031690057587 371.1775811586949],[1.0933143665064255e-06 261.5063729087526 -121.05395691223154 156.17879433537937],588.2837580942546
160796,49,201.495,0.895552,1.17668,0.1,178.653,-0.512958,-1.92827,0.1,[9.601395533491348e-07 77.37255092252755 186.04763741778848 205.5556261998445],[6.76057905931265e-07 -62.51224441270946 -167.3592355010194 -95.71356641752816],477.46640908104376
160796,51,180.147,0.283082,-0.778403,0.1,163.464,-0.911976,2.38241,0.1,[6.251439295075224e-07 128.27110753525497 -126.48898995833216 51.68020990692507],[7.881601100354559e-07 -118.57659860259174 112.5169745409102 -170.61610467644414],406.30648017364575
160796,63,262.185,0.319322,-2.23165,0.1,243.08,-0.161869,0.954086,0.1,[9.195229192204615e-07 -160.9267995448301 -206.98680975670425 85.15150765771006],[8.214733637783408e-07 140.5864427922897 198.30113086669544 -39.519167824830525],519.4683145307146
160796,66,248.054,0.36118,0.334043,0.1,247.908,-0.422211,-2.79395,0.1,[8.819772114926023e-07 234.34269340797437 81.32827898275067 91.55278585413589],[9.017389075247122e-07 -233.07775445493485 -84.45789982142051 -107.80708773076893],534.4868873557806
160796,67,303.242,0.698364,0.661333,0.1,208.147,-0.135547,-2.49052,0.1,[1.268357943844802e-06 239.31077643612355 186.24194706225478 229.41205222473246],[7.006917249881234e-07 -165.56723937214568 -126.14540362489078 -28.30017581570855],546.7776207269112
160796,70,233.395,0.23423,-0.845014,0.1,201.639,-0.307357,2.33876,0.1,[7.999761024649218e-07 154.90911864279863 -174.57488647085336 55.16936631988653],[7.046157506492056e-07 -140.07294635664377 145.04432432869893 -62.95555909386062],449.7856210183498
160796,76,278.57,0.00531669,1.37942,0.1,192.304,0.568952,-1.61211,0.1,[9.292226929662969e-07 52.98687614404694 273.4842515694376 1.4810773109265787],[7.48110094190101e-07 -7.942524752560842 -192.1399092238647 115.4109050531591],480.1564539634697
160796,80,255.024,-0.143822,1.99945,0.1,227.187,-0.0536282,-1.08524,0.1,[8.594816787353278e-07 -105.99987383141678 231.95100198904882 -36.804638765593054],[7.589043262422044e-07 106.02827641926102 -200.92769238848285 -12.189470700338006],481.7018620840744
160796,83,181.058,-0.698292,-1.05191,0.1,166.503,0.994857,2.11125,0.1,[7.572710632880722e-07 89.78908166791423 -157.22569820876174 -136.95969070884388],[8.536726227202065e-07 -85.66996576159683 142.77221709915 194.35572795025885],479.2904511260194
160796,84,205.091,-0.248437,-2.20084,0.1,210.842,0.820899,0.980832,0.1,[7.053307837386153e-07 -120.83552492319302 -165.7138925906226 -51.4779488858162],[9.53868838642982e-07 117.29802087288036 175.2013791706713 193.18462032841785],476.695820736579
160796,85,219.49,-0.510308,-0.897207,0.1,188.4,0.49902,2.25293,0.1,[8.295565361835507e-07 136.91684640738865 -171.5506842593627 -116.93258733751037],[7.083188414406021e-07 -118.77690764585576 146.24160218654558 97.96620682781813],459.5995241011463
160796,86,194.833,0.757218,0.772177,0.1,218.458,-0.366025,-2.44871,0.1,[8.452849636975247e-07 139.57709150972602 135.9342981542391 162.0393442601192],[7.780583059217971e-07 -168.08331034948003 -139.5417448148058 -81.75854310078488],479.1380150590514
147834,2,221.119,-0.298427,2.27164,0.1,184.574,0.909667,-0.652619,0.1,[7.706618028444226e-07 -142.5914030448812 169.00089922450783 -66.97171608410035],[8.884629222779055e-07 146.64332074947257 -112.08611847845972 192.03421388952046],478.02043559438437
147834,4,233.779,0.892242,1.11503,0.1,197.643,-0.288033,-2.05531,0.1,[1.1113482740218493e-06 102.89795453882354 209.91577309179556 237.38612146529815],[6.868031065904213e-07 -92.05777374518863 -174.89460180943166 -57.71812685667003],506.92630683076027
147834,8,306.088,-0.0857393,1.93895,0.1,231.73,-0.844851,-1.18906,0.1,[1.0247548219866153e-06 -110.15906192322485 285.5780888306999 -26.27593666765492],[1.065634072353162e-06 86.32692720357808 -215.04988849006205 -219.91288284748185],571.4719856379928
147835,1,298.741,0.780352,1.61404,0.1,214.455,-0.43235,-1.25759,0.1,[1.315612053681149e-06 -12.914632205400924 298.46171840957965 257.51408448793836],[7.832513961665869e-07 66.07584923834364 -204.02188405274492 -95.63536376044327],598.3079563605667
147835,8,301.383,0.476766,-2.12749,0.1,219.113,0.408584,1.09107,0.1,[1.1217421363008887e-06 -159.24535150490513 -255.876201927962 149.19493492902527],[7.927428862113474e-07 101.12862773478372 194.37980198950592 92.03786748523264],513.8714595165488
147836,1,224.746,0.0807222,-1.51183,0.1,217.126,-1.08402,1.48974,0.1,[7.521158207482328e-07 13.244767563211484 -224.3553891668228 18.161700406613726],[1.193127321641631e-06 17.580170583354192 216.4131176205827 -284.2513601587907],517.94727455003
147836,5,290.834,0.253612,-3.08878,0.1,248.306,-0.501844,0.00109595,0.1,[1.0014839627148875e-06 -290.42850060239056 -15.352576130644417 74.55222378739654],[9.347646234197057e-07 248.30585087905175 0.2721309062236301 -129.90762436932957],576.0925483389203
147836,7,286.584,-0.252969,1.74184,0.1,194.322,0.440386,-1.41632,0.1,[9.86691771738924e-07 -48.77971631028373 282.4020685701297 -73.2725648619182],[7.120657018420152e-07 29.898904282366974 -192.00806026496352 88.36975692238272],500.60484536658254
147865,3,239.294,-0.231729,-1.90132,0.1,227.604,0.291028,1.25199,0.1,[8.1972597910405e-07 -77.66009212092017 -226.34161908003176 -55.94896771254297],[7.91584177668313e-07 71.33866368521922 216.1350871089819 67.17815067300165],482.778845984005
147865,4,201.309,-0.903496,-0.264598,0.1,220.124,-0.144018,2.9283,0.1,[9.647254268820617e-07 194.30298588752103 -52.64658731763913 -207.65689259548867],[7.418825297187115e-07 -215.13582023251848 46.59564602923215 -31.811520814187283],451.6056544737493
147865,13,275.639,-0.333109,-1.37293,0.1,236.057,-0.0706048,1.83544,0.1,[9.709170955309378e-07 54.18449122336892 -270.26079854811474 -93.52531979548262],[7.893648949784559e-07 -61.74433494374292 227.83885610526332 -16.680608127955853],514.2815409449631
147865,19,215.379,0.673824,-1.57932,0.1,192.932,0.0522934,1.41406,0.1,[8.877891208281599e-07 -1.8357979816802563 -215.37117608159744 156.36182531662106],[6.444320953988285e-07 30.11579319989321 190.5670370865362 10.093669138946106],426.4721385938896
147866,8,253.219,-0.0904002,-0.579534,0.1,236.462,0.288213,2.53641,0.1,[8.48101396064638e-07 211.8728796029538 -138.67135554883802 -22.92223934215411],[8.217393360934561e-07 -194.46592257197094 134.5261402190377 69.09886825779896],498.1501363665931
147866,9,213.048,-0.479482,3.05756,0.1,180.339,0.595552,-0.16911,0.1,[7.93919287458668e-07 -212.2962247165774 17.881925933424224 -106.11212365400768],[7.114156897242284e-07 177.7664549387722 -30.35197554528325 113.86368459041465],449.72550620062094
147869,3,290.515,-0.280208,2.49538,0.1,239.838,-0.807316,-0.639774,0.1,[1.0073467230911438e-06 -231.93849951604457 174.9385539760912 -82.4740850536661],[1.0751926784548563e-06 192.40540748257467 -143.1866803004539 -215.35402050719773],546.3651065977416
147869,4,258.453,0.272066,0.842843,0.1,198.803,-0.0219596,-2.42913,0.1,[8.942102879796235e-07 171.95992303395062 192.94490944090174 71.18695741295404],[6.632954083950326e-07 -150.44503250504405 -129.95739687896273 -4.365985236227209],457.3038685347242
147869,15,232.351,0.39735,-2.49789,0.1,209.56,-0.399265,0.673174,0.1,[8.370331841118992e-07 -185.85269874391463 -139.44806047630675 94.77339912922967],[7.554771198508062e-07 163.84379685205408 130.6545209057185 -85.91076672900154],476.75156426276453
147869,17,182.542,-0.894892,-0.652455,0.1,151.537,-0.502267,2.05598,0.1,[8.69417246609873e-07 145.04708250255592 -110.8283610882013 -186.04860999024132],[5.705831949867304e-07 -70.6724383852549 134.04800939097285 -79.35280083874407],331.44734052562865
147869,18,240.721,-0.248854,-1.2819,0.1,213.82,0.301471,1.76012,0.1,[8.279504108310169e-07 68.58008004510192 -230.74525447342882 -60.52459730231121],[7.458837601611772e-07 -40.23978991080092 209.9994088275836 65.44138921752045],470.4888801032499
147869,19,215.588,-0.680674,1.48604,0.1,201.493,0.458539,-1.52976,0.1,[8.922476925675972e-07 18.250577739498276 214.8141107007976 -158.34215590140033],[7.440132008686247e-07 8.266212116193879 -201.32336870380968 95.66431436813552],485.60739260936174
147869,24,250.035,-0.0506263,0.90459,0.1,198.345,0.414969,-2.13094,0.1,[8.350960952103959e-07 154.52362085903786 196.57047545756285 -12.663754884294534],[7.193941032045621e-07 -105.38226945099784 -168.03367611986974 84.6896500163709],456.9046130882831
147869,28,270.605,-0.928519,1.50024,0.1,220.888,-0.463216,-1.66844,0.1,[1.320517435427817e-06 19.077057395221654 269.9317171177545 -288.9547075109024],[8.172742758672417e-07 -21.53405893667916 -219.83583158737255 -106.01739002332876],502.22137671766484
147869,29,305.126,-0.331708,1.20707,0.1,257.725,-0.225032,-1.93119,0.1,[1.0742999978196745e-06 108.55139290750596 285.1639370149042 -103.07904942490644],[8.815369285454138e-07 -90.88482528838684 -241.168248650811 -58.48709664476857],561.6487322401766
147869,32,240.762,0.444199,-2.26534,0.1,209.966,-0.422284,0.87582,0.1,[8.836375141925738e-07 -154.09608003792064 -184.9884827791902 110.49807643832274],[7.637511856387704e-07 134.45535149562755 161.26834658477543 -91.32406618498746],492.54053748179183
147869,33,307.689,0.381497,-0.343794,0.1,254.028,0.469068,2.77165,0.1,[1.1019370546348941e-06 289.68384996774495 -103.71011420717389 120.25052794041424],[9.422866278948672e-07 -236.842518426932 91.84686303401094 123.57428958676728],559.636368455875
147869,35,251.536,0.46825,0.287076,0.1,234.486,0.22071,-2.90373,0.1,[9.327092923867967e-07 241.2421161471316 71.22219241819123 122.13326356021607],[8.012893032614206e-07 -227.88376731842217 -55.250998079339894 52.17460609143654],489.3021121407782
147869,36,274.131,-0.0344713,2.83356,0.1,251.418,0.565747,-0.340456,0.1,[9.149459832328959e-07 -261.22816989033447 83.11226393707807 -9.451523508636313],[9.764700430753499e-07 236.98723469213908 -83.9527326355313 149.94906935126383],548.8148082400825
147869,39,236.956,0.610115,-0.95021,0.1,211.933,-0.452987,1.93449,0.1,[9.421299310491759e-07 137.79281893436317 -192.77262509527074 153.7079869767792],[7.807115122630562e-07 -75.39065468010436 198.07030488163855 -99.31999917671374],509.79094055663967
147869,40,326.992,0.193993,1.85719,0.1,219.022,-0.304973,-1.34935,0.1,[1.111316238530897e-06 -92.37348488485263 313.67324934432634 63.83278101087083],[7.648180018824839e-07 48.10618065045324 -213.67365740124814 -67.83605208701975],551.70233915075
147869,45,235.884,0.552779,-1.62275,0.1,218.033,-0.293472,1.54174,0.1,[9.101296463867423e-07 -12.249527892555664 -235.5657244218893 137.13443444894236],[7.588240857767835e-07 6.33434669565612 217.94096710104603 -64.90902668131524],494.7501653476807
147869,48,293.56,-0.563885,1.88924,0.1,243.838,0.0845907,-1.27412,0.1,[1.1390578139073624e-06 -91.91036566309235 278.800929488545 -174.44698345568574],[8.162678419428282e-07 71.28441873832749 -233.1855524880107 20.65103493977314],563.4372542138663
147869,52,260.786,-0.0375868,-1.28394,0.1,234.655,0.454698,1.84431,0.1,[8.705030726461204e-07 73.7863765775336 -250.12978316777554 -9.804419405257656],[8.650429077756702e-07 -63.384107331733226 225.93234377299618 110.41196493954206],509.8041093728147
148153,1,260.23,-0.617677,2.78403,0.1,254.205,0.0855631,-0.381533,0.1,[1.0389542324571745e-06 -243.771143995079 91.07844012350272 -171.155772943193],[8.510424583173406e-07 235.9263700276972 -94.65162413056686 21.77711702968182],546.4932956506503
148153,3,269.094,0.116009,2.3932,0.1,220.408,-0.608572,-0.742311,0.1,[9.036478012699849e-07 -197.18765736638758 183.1081882886621 31.287393898634345],[8.756007618100019e-07 162.42048652080612 -148.99420130442874 -142.5684693693701],519.3892722806748
148153,6,197.632,-0.685478,1.55844,0.1,194.667,0.429524,-1.47617,0.1,[8.202691930251565e-07 2.4419434371850275 197.61691308248288 -146.33374607948332],[7.101644499363666e-07 18.393145318028203 -193.79611217542495 86.20897711163329],454.362398857089
148153,9,277.449,-0.122441,0.500099,0.1,272.049,-0.195947,-2.63672,0.1,[9.324162089994634e-07 243.47123442325847 133.04024056432974 -34.056078054662706],[9.249346809712838e-07 -238.10709991179158 -131.58900931535308 -53.64896445686416],549.8410884651108
148153,15,233.141,0.755366,-2.04484,0.1,238.329,0.0966339,1.10101,0.1,[1.0102884891628594e-06 -106.42601838390762 -207.43246730429678 193.3382067000895],[7.986947369011705e-07 107.89053035619725 212.50963672374598 23.066521302157135],497.2439456758301
148153,16,306.659,0.587312,1.48308,0.1,239.958,0.560916,-1.49162,0.1,[1.204452045474516e-06 26.864520150303083 305.4800154479732 190.63862828887997],[9.296657721333289e-07 18.979148810939325 -239.2062575987765 141.76607960277593],540.6917845075366
148153,17,230.986,-0.439999,1.93249,0.1,204.749,0.193391,-1.2013,0.1,[8.462802220673556e-07 -81.73643585328306 216.04093882873713 -104.94486269891378],[6.95780633667076e-07 73.94424095660607 -190.93035963500245 39.8438952371181],456.93571048451304
148154,10,246.552,0.53482,-3.03577,0.1,244.666,0.299672,0.124045,0.1,[9.428572325072643e-07 -245.17278965263134 -26.042118153994018 138.23754079599192],[8.530380984993053e-07 242.78605474891333 30.271821475716635 74.4218772387779],494.59327116649376
148154,12,217.757,0.48677,-2.95169,0.1,215.018,-0.619087,0.180361,0.1,[8.141254750590278e-07 -213.84229861806458 -41.10452980806976 110.23338053553194],[8.591137676116265e-07 211.53019280822315 38.57094573012111 -141.78241873077974],500.61965373667647
148154,18,206.929,0.348377,2.21448,0.1,171.535,0.11018,-0.800153,0.1,[7.325523402562825e-07 -124.18762022770233 165.52053051866403 73.55638354361935],[5.756558045963592e-07 119.4907570825505 -123.06996057868429 18.93798880554547],378.72735499308254
148154,20,257.692,-0.117484,2.95505,0.1,209.418,-0.173784,-0.174684,0.1,[8.655069681399369e-07 -253.2213827620456 47.79223970560075 -30.344379352289106],[7.091182194959045e-07 206.23097382351128 -36.39621078912203 -36.57696046451188],464.78481374400275
148154,21,326.546,0.301101,-1.20996,0.1,234.73,0.898189,2.05021,0.1,[1.1389906790280656e-06 115.28929416485627 -305.5170515159002 99.81577166307838],[1.1206171348921546e-06 -108.27133147956164 208.2678364021744 240.34546649087727],577.6439722721074
148154,26,265.589,0.466937,1.48825,0.1,225.708,-0.271671,-1.63147,0.1,[9.842546387041108e-07 21.898507577393875 264.6846657569773 128.5691548023038],[7.808354542360548e-07 -13.686132709495158 -225.29267861042018 -62.075374168159705],523.4218654397888
148154,32,267.377,0.297114,2.8691,0.1,260.559,-0.0974988,-0.207547,0.1,[9.315300198606515e-07 -257.5115998879567 71.95996145180241 80.61542497468311],[8.732655958709733e-07 254.96722768014425 -53.69083059612228 -25.444457736307502],537.9277876017362
148154,37,241.459,0.590322,-1.39108,0.1,239.735,0.161649,1.65495,0.1,[9.498800936773238e-07 43.16091121650503 -237.57016736947628 150.9626505821105],[8.101405692964246e-07 -20.150777081442342 238.88661831089246 38.92191521374379],491.7495231685098
148154,42,211.592,0.490737,-2.61291,0.1,186.65,-0.397526,0.367638,0.1,[7.925000610287677e-07 -182.70382755763316 -106.72621917687637 108.05417600567476],[6.724422879592548e-07 174.17783789893411 67.08429983872996 -76.16794666926327],436.1387350519747
148154,44,220.65,-0.827003,2.84157,0.1,222.815,0.183765,-0.309042,0.1,[1.0023761189010958e-06 -210.79351910941264 65.21130884646989 -204.00172214735537],[7.558155623203368e-07 212.2592238232273 -67.76832687148989 41.176440480265],501.30415523244477
148154,52,194.51,-0.491283,2.17666,0.1,180.189,0.416802,-0.951641,0.1,[7.287018927702537e-07 -110.76804483145817 159.88927526327734 -99.45013552340798],[6.540141109793972e-07 104.57223423925176 -146.74032692893613 77.29663735676766],413.6801433731432
148154,56,298.933,0.0782896,-0.17814,0.1,232.867,-0.212708,2.97026,0.1,[1.0001906183968864e-06 294.2023810153122 -52.970722988468566 23.427259861432347],[7.943992753163579e-07 -229.45746159549208 39.702808554978624 -49.90703483135819],533.2726674955285
148157,3,233.641,0.10233,1.53088,0.1,227.031,-0.302209,-1.48052,0.1,[7.834265352886256e-07 9.323614142209856 233.45489307428787 23.950231379553607],[7.921399037874228e-07 20.467696967438332 -226.10649778776622 -69.65996511201182],469.1235954843323
148157,7,277.793,0.156712,-0.238811,0.1,230.451,0.192425,2.74143,0.1,[9.380193119514966e-07 269.9092114942564 -65.71125017490371 43.711902870626474],[7.829773382035955e-07 -212.24482748776313 89.77636997389492 44.61870108930538],504.46937536994415
148291,8,259.238,0.0306255,-1.31695,0.1,227.815,0.0438256,1.89709,0.1,[8.651305070363028e-07 65.10214698661272 -250.93037102298612 7.940534499196482],[7.606390056999334e-07 -73.02255998041785 215.79476351131942 9.987325429130337],485.7300811583612
148293,3,255.795,-0.926471,1.41567,0.1,235.223,-0.36983,-1.73298,0.1,[1.2463832406664388e-06 39.52158355294935 252.72341889596862 -272.37462255924237],[8.388917790789739e-07 -37.98230621664872 -232.13617586120597 -88.98918373916469],509.7079288019665
148293,7,241.363,0.599844,-1.88359,0.1,219.96,-0.0513672,1.27341,0.1,[9.54338520243263e-07 -74.27172788642473 -229.65149293171353 153.6199845367866],[7.346758488479113e-07 64.45317690999094 210.30499182427747 -11.303698751827103],485.4580552875479
148293,8,236.17,-0.246369,2.20898,0.1,199.545,-0.554377,-0.873571,0.1,[8.118077278647311e-07 -140.6953464082675 189.68681661901968 -58.775371149156555],[7.705394155398051e-07 128.1264522713238 -152.9765317078544 -116.37724545558667],439.1449430809367
